	dxy	population
897	0.007809888813386003	GW
898	0.007980185938307585	GW
899	0.00796957134233012	GW
900	0.007926385602822408	GW
901	0.007951675197455464	GW
902	0.007929982416218386	GW
903	0.007901639526658078	GW
904	0.008018024415233275	GW
905	0.007964312001853335	GW
906	0.007799002458174176	GW
907	0.0077692608078487645	GW
908	0.007898985877663712	GW
909	0.007937247979278262	GW
910	0.007765727937802049	GW
911	0.007776957988516158	GW
912	0.007796324830423836	GW
913	0.007803910110230021	GW
914	0.007781250185835358	GW
915	0.007796844370136589	GW
916	0.007789802608799129	GW
917	0.007782049477701131	GW
918	0.007787940258751879	GW
919	0.007770275908518296	GW
920	0.007950172528747811	GW
921	0.007935921154781079	GW
922	0.007825930601132066	GW
923	0.007814916359221715	GW
924	0.0077594614895743885	GW
925	0.007747711899147526	GW
926	0.007843043439978265	GW
927	0.007844761917489677	GW
928	0.007993733935432436	GW
929	0.007947215148844451	GW
930	0.007849997279210489	GW
931	0.007829319598642944	GW
932	0.00798924990806545	GW
933	0.007960307549605812	GW
934	0.00796193011209333	GW
935	0.007936584567029671	GW
936	0.007802127689369348	GW
937	0.0078057085169280106	GW
938	0.007818017611660915	GW
939	0.007778908260668644	GW
940	0.007928919358036909	GW
941	0.00791402855057756	GW
942	0.007802063746020086	GW
943	0.007778037032534952	GW
944	0.007973791603381401	GW
945	0.00793782346942162	GW
946	0.007764800759237752	GW
947	0.007783192465069187	GW
948	0.0077530671546482055	GW
949	0.0077962608870745746	GW
950	0.007968060680703808	GW
951	0.007906275419479561	GW
952	0.00791511558751501	GW
953	0.007985812953042626	GW
954	0.007806867490133381	GW
955	0.00783292440495758	GW
956	0.007939110329325514	GW
957	0.007969907044913745	GW
958	0.008099799966020504	GW
959	0.008149124267057353	GW
960	0.007786549490905434	GW
961	0.007792704038271885	GW
962	0.007809904799223319	GW
963	0.0077954136376968556	GW
964	0.007746449017999605	GW
965	0.00773738504824174	GW
966	0.007946671630375726	GW
967	0.008000543902128822	GW
968	0.007754449929575993	GW
969	0.007784551261241001	GW
970	0.007770907349092257	GW
971	0.007769924220097356	GW
972	0.008098345254824798	GW
973	0.008095259988222914	GW
974	0.007806547773387072	GW
975	0.007792216470233764	GW
976	0.008151106510884468	GW
977	0.008092582360472575	GW
978	0.007748774957329004	GW
979	0.007782896727078851	GW
980	0.007940093458320413	GW
981	0.008008944459638095	GW
982	0.007955615706353725	GW
983	0.00792740070349194	GW
984	0.007795053956357257	GW
985	0.00776691888268205	GW
986	0.007939062371813566	GW
987	0.00792919911018993	GW
988	0.007822693469075685	GW
989	0.0078120788730982205	GW
990	0.008000240171219827	GW
991	0.00793834300913437	GW
992	0.007768149792155341	GW
993	0.00774425096536873	GW
994	0.007964791576972798	GW
995	0.007961626381184337	GW
996	0.007930973538131944	GW
997	0.00793693625545061	GW
998	0.007937160057173027	GW
999	0.007900264744648949	GW
1000	0.007845936876532362	GW
1001	0.007773760821053066	GW
1002	0.00788407109144839	GW
1003	0.007968812015057636	GW
1004	0.005790078268577797	KE
1005	0.006099795873646152	KE
1006	0.007030147626649874	KE
1007	0.0073104273123018116	KE
1008	0.006741075730474434	KE
1009	0.006424188477370097	KE
1010	0.00625605743340476	KE
1011	0.006480011021275679	KE
1012	0.00709169310031439	KE
1013	0.006285119685644264	KE
1014	0.006628007903142196	KE
1015	0.006085144853746533	KE
1016	0.005936204807478405	KE
1017	0.006093721255466277	KE
1018	0.006130624560909013	KE
1019	0.006039145606871302	KE
1020	0.006180772132567607	KE
1021	0.006087119104654992	KE
1022	0.006369381034134047	KE
1023	0.006894875471286463	KE
1024	0.006586548634064553	KE
1025	0.006671049770114068	KE
1026	0.006516738482507945	KE
1027	0.006474272105679429	KE
1028	0.0063863739792003795	KE
1029	0.006434555292869172	KE
1030	0.006851889554745194	KE
1031	0.005758178530214799	KE
1032	0.006460164604248537	KE
1033	0.006666134125139564	KE
1034	0.006418225760051431	KE
1035	0.006283545080668691	KE
1036	0.00672507390732166	KE
1037	0.006422462006940028	KE
1038	0.00604696268131856	KE
1039	0.006636104729742475	KE
1040	0.007168337197323357	KE
1041	0.007188119671001237	KE
1042	0.006513669201743377	KE
1043	0.006226963209490626	KE
1044	0.006269605430529611	KE
1045	0.006107732841873277	KE
1046	0.007269119908678666	KE
1047	0.0068066656209797615	KE
1048	0.006708296771059086	KE
1049	0.007161455294359052	KE
1050	0.006700231916133437	KE
1051	0.006485670007685351	KE
1052	0.0068585076913937944	KE
1053	0.0067339300611944245	KE
1054	0.00697553201346161	KE
1055	0.00690699273597158	KE
1056	0.00624898370039267	KE
1057	0.006301289360088851	KE
1058	0.006591807974541339	KE
1059	0.006663528433657144	KE
1060	0.006772008325679847	KE
1061	0.006814218929111316	KE
1062	0.006438040205403942	KE
1063	0.006394838480058915	KE
1064	0.0064877561594550185	KE
1065	0.006933361374623429	KE
1066	0.006443523347603145	KE
1067	0.0064791797577352745	KE
1068	0.006853448173883452	KE
1069	0.007030067697463297	KE
1070	0.0070224504459824805	KE
1071	0.00641295043373733	KE
1072	0.006802125643182172	KE
1073	0.007470205756269822	KE
1074	0.0066797140939390464	KE
1075	0.006657821489735526	KE
1076	0.006288988258274605	KE
1077	0.006526897482121919	KE
1078	0.006701358917664177	KE
1079	0.00573364026993557	KE
1080	0.0065208228639420445	KE
1081	0.006209234915907782	KE
1082	0.006642395156726108	KE
1083	0.0061466663486550764	KE
1084	0.006003161487074204	KE
1085	0.006140815532197618	KE
1086	0.007128716299536993	KE
1087	0.0060964228619725894	KE
1088	0.007108118548156024	KE
1089	0.0071091176629882406	KE
1090	0.0067288545578467664	KE
1091	0.006747102391142363	KE
1092	0.0067280552659809935	KE
1093	0.006876843446794625	KE
1094	0.006600895923055177	KE
1095	0.006560523690914986	KE
1096	0.0070376769560254555	KE
1097	0.006544441938575635	KE
1098	0.006880192479712214	KE
1099	0.00647831652252024	KE
1100	0.007856103869064993	CMgam
1101	0.00786093958485292	CMgam
1102	0.00788473450369698	CMgam
1103	0.007913221265793129	CMgam
1104	0.008015362773320251	CMgam
1105	0.008048261626515466	CMgam
1106	0.007879011573938046	CMgam
1107	0.007866702479205144	CMgam
1108	0.007894957446660217	CMgam
1109	0.007888411246279536	CMgam
1110	0.007872817061978307	CMgam
1111	0.007871666081691594	CMgam
1112	0.007862929821598695	CMgam
1113	0.007871738017959512	CMgam
1114	0.007843874703518668	CMgam
1115	0.007872984913270119	CMgam
1116	0.007863273517100977	CMgam
1117	0.007857862311169694	CMgam
1118	0.008046687021539893	CMgam
1119	0.008043617740775324	CMgam
1120	0.008042163029579618	CMgam
1121	0.008072783900957378	CMgam
1122	0.007854473313658817	CMgam
1123	0.007873384559203006	CMgam
1124	0.007850484847248611	CMgam
1125	0.007848254822943103	CMgam
1126	0.007901695477088683	CMgam
1127	0.007906922845890837	CMgam
1128	0.008060714593784208	CMgam
1129	0.008022612350542812	CMgam
1130	0.008184413002931228	CMgam
1131	0.008191838424364257	CMgam
1132	0.008198448568094199	CMgam
1133	0.008220700853637318	CMgam
1134	0.007987563402228668	CMgam
1135	0.008024506672264694	CMgam
1136	0.00815867580485334	CMgam
1137	0.00816574154494677	CMgam
1138	0.00809185500487472	CMgam
1139	0.008104755575588296	CMgam
1140	0.007897643067329213	CMgam
1141	0.007888906807236315	CMgam
1142	0.008063927747084615	CMgam
1143	0.008089161391287066	CMgam
1144	0.008144648232609023	CMgam
1145	0.008149923558923125	CMgam
1146	0.00803620830517961	CMgam
1147	0.008037679002212632	CMgam
1148	0.008072983723923823	CMgam
1149	0.008059787415219911	CMgam
1150	0.008015554603368037	CMgam
1151	0.008066493473973747	CMgam
1152	0.008199119973261448	CMgam
1153	0.008180120805612026	CMgam
1154	0.007962913241088231	CMgam
1155	0.007973032276108917	CMgam
1156	0.008214490355840263	CMgam
1157	0.008220029448470069	CMgam
1158	0.00803867012412619	CMgam
1159	0.008027927641450203	CMgam
1160	0.008034138139247258	CMgam
1161	0.008022356577145765	CMgam
1162	0.008046247411013717	CMgam
1163	0.008054751876465541	CMgam
1164	0.008202077353164808	CMgam
1165	0.00821819107717879	CMgam
1166	0.008032067973314906	CMgam
1167	0.008038278471111961	CMgam
1168	0.008110078859414345	CMgam
1169	0.008124122417495975	CMgam
1170	0.008204139526178503	CMgam
1171	0.008200846443691519	CMgam
1172	0.008034521799342829	CMgam
1173	0.008015962242219581	CMgam
1174	0.008066733261533478	CMgam
1175	0.008004236630548693	CMgam
1176	0.00819158265096721	CMgam
1177	0.00818165544599431	CMgam
1178	0.008177515114129607	CMgam
1179	0.00817152042513631	CMgam
1180	0.008200862429528834	CMgam
1181	0.0082037238944083	CMgam
1182	0.008194851754698222	CMgam
1183	0.00823234653612163	CMgam
1184	0.008086571685641962	CMgam
1185	0.008057885100579372	CMgam
1186	0.008036360170634107	CMgam
1187	0.00804222697292888	CMgam
1188	0.008179793095947059	CMgam
1189	0.008203755866082933	CMgam
1190	0.008216744358901741	CMgam
1191	0.008215697286557579	CMgam
1192	0.007898138628285993	CMgam
1193	0.007922932661962269	CMgam
1194	0.008034505813505514	CMgam
1195	0.008014155842602934	CMgam
1196	0.007936648510378933	CMgam
1197	0.007915259460050849	CMgam
1198	0.008213770993161068	CMgam
1199	0.008213675078137174	CMgam
1200	0.008086715558177802	CMgam
1201	0.00806682917655737	CMgam
1202	0.008210230130195693	CMgam
1203	0.0082103420310569	CMgam
1204	0.007882784231544494	CMgam
1205	0.007862218451838158	CMgam
1206	0.008037199427093168	CMgam
1207	0.008053369101537755	CMgam
1208	0.008090999762578344	CMgam
1209	0.008104587724296484	CMgam
1210	0.00815711718571508	CMgam
1211	0.008171032857098188	CMgam
1212	0.008052122206227148	CMgam
1213	0.008062648880099377	CMgam
1214	0.008112828423432602	CMgam
1215	0.008058604463258567	CMgam
1216	0.008180664324080753	CMgam
1217	0.008185907678720222	CMgam
1218	0.007902414839767878	CMgam
1219	0.007896611980822367	CMgam
1220	0.007958900795922052	CMgam
1221	0.007945200933342703	CMgam
1222	0.008211748784740661	CMgam
1223	0.00821629675545691	CMgam
1224	0.008206081805412331	CMgam
1225	0.008233169806743375	CMgam
1226	0.00805246590172943	CMgam
1227	0.008032387690061215	CMgam
1228	0.007941564155353437	CMgam
1229	0.007928375839568184	CMgam
1230	0.008013140741933402	CMgam
1231	0.00801723311628616	CMgam
1232	0.007899457459864518	CMgam
1233	0.007897595109817267	CMgam
1234	0.008191534693455264	CMgam
1235	0.00819246187201956	CMgam
1236	0.007856447564567276	CMgam
1237	0.007871809954227432	CMgam
1238	0.00790300631574855	CMgam
1239	0.007892687457761421	CMgam
1240	0.007876789542551197	CMgam
1241	0.007885413901782887	CMgam
1242	0.008042490739244585	CMgam
1243	0.008092502431285998	CMgam
1244	0.008205690152398103	CMgam
1245	0.008190008045991638	CMgam
1246	0.007985629115913499	CMgam
1247	0.008007585663466281	CMgam
1248	0.007853682014711701	CMgam
1249	0.007863145630402454	CMgam
1250	0.007896588002066393	CMgam
1251	0.007911199057372722	CMgam
1252	0.008024874346522949	CMgam
1253	0.008046631071109289	CMgam
1254	0.00786611899614313	CMgam
1255	0.007863801049732387	CMgam
1256	0.008077379829185573	CMgam
1257	0.008084629406408134	CMgam
1258	0.008213802964835698	CMgam
1259	0.008198216773453126	CMgam
1260	0.00823688651391922	CMgam
1261	0.008197665262065742	CMgam
1262	0.00816652485097523	CMgam
1263	0.00817877000235887	CMgam
1264	0.008161281496335758	CMgam
1265	0.008150698872032925	CMgam
1266	0.008196218543788693	CMgam
1267	0.008226311882535045	CMgam
1268	0.008074957974832282	CMgam
1269	0.00807975372602692	CMgam
1270	0.008163719336526366	CMgam
1271	0.008194052462832448	CMgam
1272	0.008029949849870608	CMgam
1273	0.008049428592639494	CMgam
1274	0.008006970208729636	CMgam
1275	0.008048005853118418	CMgam
1276	0.008065238585744483	CMgam
1277	0.008070074301532408	CMgam
1278	0.007965462982140048	CMgam
1279	0.007982072267110809	CMgam
1280	0.008072807879713352	CMgam
1281	0.008098872787456208	CMgam
1282	0.008039525366422566	CMgam
1283	0.007996523464043984	CMgam
1284	0.008080041471098597	CMgam
1285	0.00806228919875978	CMgam
1286	0.008071185317225834	CMgam
1287	0.008054152407566212	CMgam
1288	0.00802884682709584	CMgam
1289	0.00803514524699813	CMgam
1290	0.008224737277559471	CMgam
1291	0.008230476193155721	CMgam
1292	0.007854481306577475	CMgam
1293	0.007868844581405415	CMgam
1294	0.007919080075169244	CMgam
1295	0.007877732706952809	CMgam
1296	0.008225968187032763	CMgam
1297	0.008244895418414265	CMgam
1298	0.008036544007763234	CMgam
1299	0.008035161232835448	CMgam
1300	0.008020957816380661	CMgam
1301	0.00803659196527518	CMgam
1302	0.008210294073544955	CMgam
1303	0.008237398060713315	CMgam
1304	0.007922373157656228	CMgam
1305	0.007904860672877143	CMgam
1306	0.00819756934704185	CMgam
1307	0.008187778021686132	CMgam
1308	0.007871154534897498	CMgam
1309	0.00786452840533024	CMgam
1310	0.008025793532168589	CMgam
1311	0.00803828646403062	CMgam
1312	0.008206265642541458	CMgam
1313	0.008179976933076188	CMgam
1314	0.00803677580240431	CMgam
1315	0.008031148787669267	CMgam
1316	0.008064127570051058	CMgam
1317	0.008066805197801397	CMgam
1318	0.008166460907625968	CMgam
1319	0.008179849046377663	CMgam
1320	0.007858030162461506	CMgam
1321	0.00785861364552352	CMgam
1322	0.007866270861597626	CMgam
1323	0.007869579929921926	CMgam
1324	0.007870547073079511	CMgam
1325	0.007859077234805669	CMgam
1326	0.007861043492795471	CMgam
1327	0.007861283280355203	CMgam
1328	0.00788590146982101	CMgam
1329	0.00791374080550588	CMgam
1330	0.007893031153263704	CMgam
1331	0.007896252299482768	CMgam
1332	0.008035864609677328	CMgam
1333	0.007966637941182733	CMgam
1334	0.007899217672304787	CMgam
1335	0.007903469905030698	CMgam
1336	0.007857254849351706	CMgam
1337	0.007864704249540711	CMgam
1338	0.00802064609255301	CMgam
1339	0.007977356445102748	CMgam
1340	0.007857638509447278	CMgam
1341	0.007850197102176932	CMgam
1342	0.007892871294890549	CMgam
1343	0.007906371334503453	CMgam
1344	0.008147749485048223	CMgam
1345	0.008152880938826485	CMgam
1346	0.007856935132605398	CMgam
1347	0.007844729945815046	CMgam
1348	0.007872329493940185	CMgam
1349	0.007881209626568922	CMgam
1350	0.007910016105411378	CMgam
1351	0.007891752286278466	CMgam
1352	0.007930438012581876	CMgam
1353	0.007874799305805423	CMgam
1354	0.007848710419306595	CMgam
1355	0.007841269012036248	CMgam
1356	0.007835921749454227	CMgam
1357	0.007843003475384976	CMgam
1358	0.007875502682647303	CMgam
1359	0.007857007068873318	CMgam
1360	0.00802145337733744	CMgam
1361	0.008037111504987933	CMgam
1362	0.007914412210673129	CMgam
1363	0.007876445847048915	CMgam
1364	0.007874743355374818	CMgam
1365	0.007872545302743943	CMgam
1366	0.008032395682979872	CMgam
1367	0.008092206693295662	CMgam
1368	0.00793320356243745	CMgam
1369	0.007883239827907985	CMgam
1370	0.007914699955744809	CMgam
1371	0.00790554007096305	CMgam
1372	0.007883623488003557	CMgam
1373	0.007896084448190956	CMgam
1374	0.007920103168757433	CMgam
1375	0.007879627028674691	CMgam
1376	0.007874039978532938	CMgam
1377	0.007860603882269297	CMgam
1378	0.008029949849870608	CMgam
1379	0.008044592876851567	CMgam
1380	0.007912709718999033	CMgam
1381	0.00787583039231227	CMgam
1382	0.007945832373916663	CMgam
1383	0.007934474436504031	CMgam
1384	0.007879443191545564	CMgam
1385	0.007854177575668482	CMgam
1386	0.007856559465428485	CMgam
1387	0.007845824975671154	CMgam
1388	0.007867973353271723	CMgam
1389	0.007864720235378026	CMgam
1390	0.007866294840353599	CMgam
1391	0.007877740699871467	CMgam
1392	0.007853825887247541	CMgam
1393	0.007857063019303922	CMgam
1394	0.008045783821731569	CMgam
1395	0.007952234701761506	CMgam
1396	0.007846832083422028	CMgam
1397	0.007844705967059072	CMgam
1398	0.007914372246079842	CMgam
1399	0.007946999340040692	CMgam
1400	0.007850301010119482	CMgam
1401	0.007865367661789302	CMgam
1402	0.007939589904444978	CMgam
1403	0.00794479329449116	CMgam
1404	0.007837856035769399	CMgam
1405	0.007852011494712237	CMgam
1406	0.007899409502352572	CMgam
1407	0.00789272742235471	CMgam
1408	0.007872497345231997	CMgam
1409	0.007859556809925132	CMgam
1410	0.007842627808208063	CMgam
1411	0.007858237978346607	CMgam
1412	0.007890937008575379	CMgam
1413	0.007885981399007586	CMgam
1414	0.007853066559975056	CMgam
1415	0.007867733565711991	CMgam
1416	0.008001375165669225	CMgam
1417	0.007996275683565594	CMgam
1418	0.007893470763789878	CMgam
1419	0.007932628072294095	CMgam
1420	0.007857198898921103	CMgam
1421	0.007910351807995004	CMgam
1422	0.0078848064399649	CMgam
1423	0.00789621233488948	CMgam
1424	0.007885102177955235	CMgam
1425	0.007899537389051095	CMgam
1426	0.007858661603035468	CMgam
1427	0.007873872127241126	CMgam
1428	0.008005843207198896	CMgam
1429	0.00800375705542923	CMgam
1430	0.007871034641117632	CMgam
1431	0.007865999102363262	CMgam
1432	0.007875766448963008	CMgam
1433	0.007867621664850782	CMgam
1434	0.007870115455471994	CMgam
1435	0.007922493051436094	CMgam
1436	0.007855856088586605	CMgam
1437	0.007869979575854813	CMgam
1438	0.007936848333345375	CMgam
1439	0.007927560561865095	CMgam
1440	0.007921501929522536	CMgam
1441	0.007895844660631224	CMgam
1442	0.007867885431166488	CMgam
1443	0.007884174999390939	CMgam
1444	0.007867230011836554	CMgam
1445	0.007866350790784203	CMgam
1446	0.00792384385468925	CMgam
1447	0.00793120533277302	CMgam
1448	0.007871418301213204	CMgam
1449	0.00786316161623977	CMgam
1450	0.007870922740256425	CMgam
1451	0.00787238544437079	CMgam
1452	0.007914332281486552	CMgam
1453	0.007858989312700435	CMgam
1454	0.008045152381157609	CMgam
1455	0.008000240171219827	CMgam
1456	0.007899305594410022	CMgam
1457	0.007865015973368363	CMgam
1458	0.008037926782691022	CMgam
1459	0.008016249987291259	CMgam
1460	0.007857630516528621	CMgam
1461	0.007841964395959472	CMgam
1462	0.007854529264089421	CMgam
1463	0.007869787745807027	CMgam
1464	0.007901399739098347	CMgam
1465	0.00789300717450773	CMgam
1466	0.007861595004182854	CMgam
1467	0.0078639689010242	CMgam
1468	0.007866598571262593	CMgam
1469	0.00785798220494956	CMgam
1470	0.007868908524754676	CMgam
1471	0.00786871669470689	CMgam
1472	0.007932731980236645	CMgam
1473	0.00795419296683265	CMgam
1474	0.00787259326025589	CMgam
1475	0.00787801245910583	CMgam
1476	0.007885469852213492	CMgam
1477	0.007902598676897006	CMgam
1478	0.007874743355374818	CMgam
1479	0.0078631935879144	CMgam
1480	0.00817503730934571	CMgam
1481	0.008063759895792803	CMgam
1482	0.007901839349624521	CMgam
1483	0.007885286015084364	CMgam
1484	0.007864256646095878	CMgam
1485	0.007858349879207817	CMgam
1486	0.007835426188497448	CMgam
1487	0.007850772592320289	CMgam
1488	0.008040116842403239	CMgam
1489	0.008023163861930195	CMgam
1490	0.007900616433069888	CMgam
1491	0.007912717711917691	CMgam
1492	0.007860723776049162	CMgam
1493	0.007858150056241372	CMgam
1494	0.007868388985041923	CMgam
1495	0.007871929848007298	CMgam
1496	0.00783943863366363	CMgam
1497	0.007864056823129436	CMgam
1498	0.00784242798524162	CMgam
1499	0.007831285856632744	CMgam
1500	0.007865367661789302	CMgam
1501	0.007866990224276822	CMgam
1502	0.00783154962294845	CMgam
1503	0.00786178683423064	CMgam
1504	0.007843626923040279	CMgam
1505	0.007851451990406195	CMgam
1506	0.008019495112266297	CMgam
1507	0.008049732323548487	CMgam
1508	0.007899185700630156	CMgam
1509	0.007889985851255108	CMgam
1510	0.007867174061405949	CMgam
1511	0.007879722943698585	CMgam
1512	0.008034018245467392	CMgam
1513	0.00805619859474259	CMgam
1514	0.007889714092020746	CMgam
1515	0.007864272631933194	CMgam
1516	0.007932867859853827	CMgam
1517	0.007918120924930315	CMgam
1518	0.008227167124831422	CMgam
1519	0.008203747873164274	CMgam
1520	0.007846232614522698	CMgam
1521	0.00784361893012162	CMgam
1522	0.00789367857967498	CMgam
1523	0.00788963416283417	CMgam
1524	0.007871698053366225	CMgam
1525	0.007884079084367047	CMgam
1526	0.008032723392644839	CMgam
1527	0.007983886659646113	CMgam
1528	0.007861898735091848	CMgam
1529	0.007859908498346073	CMgam
1530	0.008221172435838125	CMgam
1531	0.008218207063016106	CMgam
1532	0.008044896607760562	CMgam
1533	0.008029126579248862	CMgam
1534	0.008178378349344642	CMgam
1535	0.008177139446952694	CMgam
1536	0.008000887597631104	CMgam
1537	0.00800860875705447	CMgam
1538	0.007866550613750646	CMgam
1539	0.007850652698540423	CMgam
1540	0.008178897889057395	CMgam
1541	0.008177299305325849	CMgam
1542	0.007867293955185815	CMgam
1543	0.007882808210300468	CMgam
1544	0.008290399104332718	CMgam
1545	0.008290415090170034	CMgam
1546	0.007859325015284059	CMgam
1547	0.00782876808725556	CMgam
1548	0.00787738101853187	CMgam
1549	0.00785886941892057	CMgam
1550	0.007885541788481411	CMgam
1551	0.007885949427332955	CMgam
1552	0.00788575759728517	CMgam
1553	0.00788833131709296	CMgam
1554	0.008146158894235334	CMgam
1555	0.00813772636505143	CMgam
1556	0.008222203522344972	CMgam
1557	0.008208223907612602	CMgam
1558	0.007893302912498066	CMgam
1559	0.007880498256808383	CMgam
1560	0.007846592295862296	CMgam
1561	0.00783351588093825	CMgam
1562	0.008061681736941793	CMgam
1563	0.008094404745926537	CMgam
1564	0.007903565820054591	CMgam
1565	0.007901407732017003	CMgam
1566	0.007873040863700723	CMgam
1567	0.007870634995184747	CMgam
1568	0.00788674072628007	CMgam
1569	0.007921653794977033	CMgam
1570	0.008209582703784416	CMgam
1571	0.008208327815555153	CMgam
1572	0.007848958199784983	CMgam
1573	0.007868149197482192	CMgam
1574	0.008036655908624441	CMgam
1575	0.008036863724509543	CMgam
1576	0.007873112799968641	CMgam
1577	0.007859205121504193	CMgam
1578	0.00802054218461046	CMgam
1579	0.007982695714766112	CMgam
1580	0.007917137795935416	CMgam
1581	0.00789656402331042	CMgam
1582	0.007855848095667946	CMgam
1583	0.007855144718826066	CMgam
1584	0.008029853934846714	CMgam
1585	0.008023163861930195	CMgam
1586	0.008191878388957546	CMgam
1587	0.008208415737660388	CMgam
1588	0.008027392115900134	CMgam
1589	0.008054943706513327	CMgam
1590	0.007891352640345581	CMgam
1591	0.007903669727997142	CMgam
1592	0.00820319636177689	CMgam
1593	0.008202836680437293	CMgam
1594	0.007864928051263128	CMgam
1595	0.007851132273659887	CMgam
1596	0.008082119629949607	CMgam
1597	0.008070338067848114	CMgam
1598	0.008198584447711382	CMgam
1599	0.008188936994891502	CMgam
1600	0.008026672753220939	CMgam
1601	0.008081288366409202	CMgam
1602	0.008226551670094777	CMgam
1603	0.008222978835454772	CMgam
1604	0.007885349958433626	CMgam
1605	0.00788603734943819	CMgam
1606	0.008031180759343897	CMgam
1607	0.008057629327182325	CMgam
1608	0.008021948938294221	CMgam
1609	0.008046527163166738	CMgam
1610	0.008090456244109619	CMgam
1611	0.008076940218659399	CMgam
1612	0.008184013356998341	CMgam
1613	0.008203428156417966	CMgam
1614	0.007898010741587469	CMgam
1615	0.007900136857950425	CMgam
1616	0.007893870409722765	CMgam
1617	0.007901655512495394	CMgam
1618	0.007875430746379383	CMgam
1619	0.007854025710213984	CMgam
1620	0.007864160731071984	CMgam
1621	0.007885621717667988	CMgam
1622	0.008024738466905768	CMgam
1623	0.008017001321645087	CMgam
1624	0.008011622087388435	CMgam
1625	0.008049332677615602	CMgam
1626	0.007858062134136137	CMgam
1627	0.007848942213947668	CMgam
1628	0.007885357951352284	CMgam
1629	0.007874615468676295	CMgam
1630	0.008110878151280117	CMgam
1631	0.00804751029216164	CMgam
1632	0.007889682120346115	CMgam
1633	0.007865791286478163	CMgam
1634	0.007867869445329172	CMgam
1635	0.007880258469248651	CMgam
1636	0.00810773693424763	CMgam
1637	0.00809991985980037	CMgam
1638	0.00786118736533131	CMgam
1639	0.007871921855088641	CMgam
1640	0.008220461066077586	CMgam
1641	0.008213930851534221	CMgam
1642	0.007852203324760023	CMgam
1643	0.007855544364758953	CMgam
1644	0.00788670875460544	CMgam
1645	0.007891288696996318	CMgam
1646	0.007912965492396081	CMgam
1647	0.007897778946946396	CMgam
1648	0.007839798315003227	CMgam
1649	0.007853985745620696	CMgam
1650	0.007868772645137495	CMgam
1651	0.007863409396718158	CMgam
1652	0.008196961885223862	CMgam
1653	0.008210765655745762	CMgam
1654	0.007871314393270653	CMgam
1655	0.007882568422740736	CMgam
1656	0.008005707327581714	CMgam
1657	0.007990608704237264	CMgam
1658	0.00789899387058237	CMgam
1659	0.007910463708856211	CMgam
1660	0.007940684934301086	CMgam
1661	0.007971249855248243	CMgam
1662	0.008062936625171057	CMgam
1663	0.00808773865176599	CMgam
1664	0.007912813626941583	CMgam
1665	0.007902294945988013	CMgam
1666	0.00786611899614313	CMgam
1667	0.00787220160724166	CMgam
1668	0.007909848254119566	CMgam
1669	0.007884254928577517	CMgam
1670	0.007985988797253096	CMgam
1671	0.008010511071695009	CMgam
1672	0.007895940575655118	CMgam
1673	0.00787160213834233	CMgam
1674	0.007866934273846217	CMgam
1675	0.007859876526671443	CMgam
1676	0.00801733702422871	CMgam
1677	0.008003141600692583	CMgam
1678	0.007859476880738556	CMgam
1679	0.007850668684377738	CMgam
1680	0.0078764298612116	CMgam
1681	0.007875790427718982	CMgam
1682	0.00791388467804172	CMgam
1683	0.007896084448190956	CMgam
1684	0.007855144718826066	CMgam
1685	0.007866414734133464	CMgam
1686	0.0078764298612116	CMgam
1687	0.007868988453941253	CMgam
1688	0.007882776238625837	CMgam
1689	0.007865639421023665	CMgam
1690	0.007924355401483346	CMgam
1691	0.007907562279383456	CMgam
1692	0.008019247331787908	CMgam
1693	0.007991447960696325	CMgam
1694	0.0078097529337688215	FRgam
1695	0.007813365733002115	FRgam
1696	0.007787093009374159	FRgam
1697	0.007806667667166938	FRgam
1698	0.007927336760142678	FRgam
1699	0.007954952294105132	FRgam
1700	0.007980521640891209	FRgam
1701	0.007911590710386952	FRgam
1702	0.007934906054111547	FRgam
1703	0.007970314683765288	FRgam
1704	0.008064639116845154	FRgam
1705	0.008086555699804647	FRgam
1706	0.007805636580660091	FRgam
1707	0.007811423453768287	FRgam
1708	0.008092942041812172	FRgam
1709	0.008089720895593108	FRgam
1710	0.007820007848406689	FRgam
1711	0.007808681882668686	FRgam
1712	0.00796333686577709	FRgam
1713	0.007975957684337646	FRgam
1714	0.008000416015430297	FRgam
1715	0.007895948568573775	FRgam
1716	0.007780994412438311	FRgam
1717	0.007801000687838608	FRgam
1718	0.007821982099315148	FRgam
1719	0.007799322174920485	FRgam
1720	0.007809329309079962	FRgam
1721	0.007806755589272173	FRgam
1722	0.008070553876651872	FRgam
1723	0.00808284698554746	FRgam
1724	0.007784727105451471	FRgam
1725	0.007801320404584917	FRgam
1726	0.007955287996688758	FRgam
1727	0.007959660123194535	FRgam
1728	0.007796924299323166	FRgam
1729	0.007814396819508962	FRgam
1730	0.007816562900465207	FRgam
1731	0.00779296780458759	FRgam
1732	0.007814532699126143	FRgam
1733	0.00781824141338333	FRgam
1734	0.007962465637643398	FRgam
1735	0.007946631665782437	FRgam
1736	0.007814772486685875	FRgam
1737	0.007796956270997797	FRgam
1738	0.00798305539610571	FRgam
1739	0.007884135034797651	FRgam
1740	0.00778870757894302	FRgam
1741	0.00780426979156962	FRgam
1742	0.007872537309825286	GQgam
1743	0.007847039899307129	GQgam
1744	0.007823548711372063	GQgam
1745	0.007837192623520806	GQgam
1746	0.007824108215678104	GQgam
1747	0.007816778709268966	GQgam
